Time,Value
2025-04-13 07:59:50,207.59694
2025-04-13 10:30:09,207.83722
2025-04-13 15:00:23,208.08017
2025-04-14 00:57:17,208.36050
2025-04-14 08:00:19,208.61415
2025-04-14 12:59:38,208.84108
2025-04-14 16:30:24,209.08403
2025-04-15 02:39:21,209.34299
2025-04-15 07:59:37,209.66605
2025-04-15 12:29:47,209.89030
2025-04-15 15:29:39,210.14127
2025-04-16 00:21:44,210.38420
2025-04-16 05:04:49,210.63516
2025-04-16 08:00:02,210.91284
2025-04-16 11:00:02,211.13977
2025-04-16 14:59:48,211.38272
2025-04-24 13:48:23,211.81458
2025-04-24 13:49:23,211.81992
2025-04-24 14:15:25,225.01215
2025-04-24 14:30:13,225.20705
2025-04-24 15:30:18,225.42863
2025-04-24 16:30:23,225.65022
2025-04-25 08:30:24,225.86913
2025-04-25 10:00:31,226.09872
2025-04-25 11:29:36,226.15208
2025-04-25 11:30:36,226.31764
2025-04-25 12:59:44,226.55258
2025-04-25 14:59:44,226.80087
2025-04-25 16:59:54,227.06252
2025-04-26 07:59:51,227.33215
2025-04-26 11:00:36,227.60181
2025-04-26 12:59:47,227.85811
2025-04-26 18:30:15,228.13844
2025-04-27 10:00:07,228.40009
2025-04-27 15:00:14,228.67775
2025-04-28 08:00:31,228.97676
2025-04-28 10:16:42,229.23306
2025-04-28 15:00:35,229.55077
